ordinal,book,chapter,verse,low,high
3633,Numbers,1,28,230,14
3634,Numbers,1,29,231,14
3635,Numbers,1,30,232,14
3636,Numbers,1,31,233,14
3637,Numbers,1,32,234,14
3638,Numbers,1,33,235,14
3639,Numbers,1,34,236,14
3640,Numbers,1,35,237,14
3641,Numbers,1,36,238,14
3642,Numbers,1,37,239,14
3643,Numbers,1,38,240,14
3644,Numbers,1,39,241,14
3645,Numbers,1,40,242,14
3646,Numbers,1,41,0,15
3647,Numbers,1,42,1,15
3648,Numbers,1,43,2,15
3649,Numbers,1,44,3,15
3650,Numbers,1,45,4,15
3651,Numbers,1,46,5,15
3652,Numbers,1,47,6,15
3653,Numbers,1,48,7,15
3654,Numbers,1,49,8,15
3655,Numbers,1,50,9,15
3656,Numbers,1,51,10,15
3657,Numbers,1,52,11,15
3658,Numbers,1,53,12,15
3659,Numbers,1,54,13,15
3660,Numbers,2,1,14,15
3661,Numbers,2,2,15,15
3662,Numbers,2,3,16,15
3663,Numbers,2,4,17,15
3664,Numbers,2,5,18,15
3665,Numbers,2,6,19,15
3666,Numbers,2,7,20,15
3667,Numbers,2,8,21,15
3668,Numbers,2,9,22,15
3669,Numbers,2,10,23,15
3670,Numbers,2,11,24,15
3671,Numbers,2,12,25,15
3672,Numbers,2,13,26,15
3673,Numbers,2,14,27,15
3674,Numbers,2,15,28,15
3675,Numbers,2,16,29,15
3676,Numbers,2,17,30,15
3677,Numbers,2,18,31,15
3678,Numbers,2,19,32,15
3679,Numbers,2,20,33,15
3680,Numbers,2,21,34,15
3681,Numbers,2,22,35,15
3682,Numbers,2,23,36,15
3683,Numbers,2,24,37,15
3684,Numbers,2,25,38,15
3685,Numbers,2,26,39,15
3686,Numbers,2,27,40,15
3687,Numbers,2,28,41,15
3688,Numbers,2,29,42,15
3689,Numbers,2,30,43,15
3690,Numbers,2,31,44,15
3691,Numbers,2,32,45,15
3692,Numbers,2,33,46,15
3693,Numbers,2,34,47,15
3694,Numbers,3,1,48,15
3695,Numbers,3,2,49,15
3696,Numbers,3,3,50,15
3697,Numbers,3,4,51,15
3698,Numbers,3,5,52,15
3699,Numbers,3,6,53,15
3700,Numbers,3,7,54,15
3701,Numbers,3,8,55,15
3702,Numbers,3,9,56,15
3703,Numbers,3,10,57,15
3704,Numbers,3,11,58,15
3705,Numbers,3,12,59,15
3706,Numbers,3,13,60,15
3707,Numbers,3,14,61,15
3708,Numbers,3,15,62,15
3709,Numbers,3,16,63,15
3710,Numbers,3,17,64,15
3711,Numbers,3,18,65,15
3712,Numbers,3,19,66,15
3713,Numbers,3,20,67,15
3714,Numbers,3,21,68,15
3715,Numbers,3,22,69,15
3716,Numbers,3,23,70,15
3717,Numbers,3,24,71,15
3718,Numbers,3,25,72,15
3719,Numbers,3,26,73,15
3720,Numbers,3,27,74,15
3721,Numbers,3,28,75,15
3722,Numbers,3,29,76,15
3723,Numbers,3,30,77,15
3724,Numbers,3,31,78,15
3725,Numbers,3,32,79,15
3726,Numbers,3,33,80,15
3727,Numbers,3,34,81,15
3728,Numbers,3,35,82,15
3729,Numbers,3,36,83,15
3730,Numbers,3,37,84,15
3731,Numbers,3,38,85,15
3732,Numbers,3,39,86,15
3733,Numbers,3,40,87,15
3734,Numbers,3,41,88,15
3735,Numbers,3,42,89,15
3736,Numbers,3,43,90,15
3737,Numbers,3,44,91,15
3738,Numbers,3,45,92,15
3739,Numbers,3,46,93,15
3740,Numbers,3,47,94,15
3741,Numbers,3,48,95,15
3742,Numbers,3,49,96,15
3743,Numbers,3,50,97,15
3744,Numbers,3,51,98,15
3745,Numbers,4,1,99,15
3746,Numbers,4,2,100,15
3747,Numbers,4,3,101,15
3748,Numbers,4,4,102,15
3749,Numbers,4,5,103,15
3750,Numbers,4,6,104,15
3751,Numbers,4,7,105,15
3752,Numbers,4,8,106,15
3753,Numbers,4,9,107,15
3754,Numbers,4,10,108,15
3755,Numbers,4,11,109,15
3756,Numbers,4,12,110,15
3757,Numbers,4,13,111,15
3758,Numbers,4,14,112,15
3759,Numbers,4,15,113,15
3760,Numbers,4,16,114,15
3761,Numbers,4,17,115,15
3762,Numbers,4,18,116,15
3763,Numbers,4,19,117,15
3764,Numbers,4,20,118,15
3765,Numbers,4,21,119,15
3766,Numbers,4,22,120,15
3767,Numbers,4,23,121,15
3768,Numbers,4,24,122,15
3769,Numbers,4,25,123,15
3770,Numbers,4,26,124,15
3771,Numbers,4,27,125,15
3772,Numbers,4,28,126,15
3773,Numbers,4,29,127,15
3774,Numbers,4,30,128,15
3775,Numbers,4,31,129,15
3776,Numbers,4,32,130,15
3777,Numbers,4,33,131,15
3778,Numbers,4,34,132,15
3779,Numbers,4,35,133,15
3780,Numbers,4,36,134,15
3781,Numbers,4,37,135,15
3782,Numbers,4,38,136,15
3783,Numbers,4,39,137,15
3784,Numbers,4,40,138,15
3785,Numbers,4,41,139,15
3786,Numbers,4,42,140,15
3787,Numbers,4,43,141,15
3788,Numbers,4,44,142,15
3789,Numbers,4,45,143,15
3790,Numbers,4,46,144,15
3791,Numbers,4,47,145,15
3792,Numbers,4,48,146,15
3793,Numbers,4,49,147,15
3794,Numbers,5,1,148,15
3795,Numbers,5,2,149,15
3796,Numbers,5,3,150,15
3797,Numbers,5,4,151,15
3798,Numbers,5,5,152,15
3799,Numbers,5,6,153,15
3800,Numbers,5,7,154,15
3801,Numbers,5,8,155,15
3802,Numbers,5,9,156,15
3803,Numbers,5,10,157,15
3804,Numbers,5,11,158,15
3805,Numbers,5,12,159,15
3806,Numbers,5,13,160,15
3807,Numbers,5,14,161,15
3808,Numbers,5,15,162,15
3809,Numbers,5,16,163,15
3810,Numbers,5,17,164,15
3811,Numbers,5,18,165,15
3812,Numbers,5,19,166,15
3813,Numbers,5,20,167,15
3814,Numbers,5,21,168,15
3815,Numbers,5,22,169,15
3816,Numbers,5,23,170,15
3817,Numbers,5,24,171,15
3818,Numbers,5,25,172,15
3819,Numbers,5,26,173,15
3820,Numbers,5,27,174,15
3821,Numbers,5,28,175,15
3822,Numbers,5,29,176,15
3823,Numbers,5,30,177,15
3824,Numbers,5,31,178,15
3825,Numbers,6,1,179,15
3826,Numbers,6,2,180,15
3827,Numbers,6,3,181,15
3828,Numbers,6,4,182,15
3829,Numbers,6,5,183,15
3830,Numbers,6,6,184,15
3831,Numbers,6,7,185,15
3832,Numbers,6,8,186,15
3833,Numbers,6,9,187,15
3834,Numbers,6,10,188,15
3835,Numbers,6,11,189,15
3836,Numbers,6,12,190,15
3837,Numbers,6,13,191,15
3838,Numbers,6,14,192,15
3839,Numbers,6,15,193,15
3840,Numbers,6,16,194,15
3841,Numbers,6,17,195,15
3842,Numbers,6,18,196,15
3843,Numbers,6,19,197,15
3844,Numbers,6,20,198,15
3845,Numbers,6,21,199,15
3846,Numbers,6,22,200,15
3847,Numbers,6,23,201,15
3848,Numbers,6,24,202,15
3849,Numbers,6,25,203,15
3850,Numbers,6,26,204,15
3851,Numbers,6,27,205,15
3852,Numbers,7,1,206,15
3853,Numbers,7,2,207,15
3854,Numbers,7,3,208,15
3855,Numbers,7,4,209,15
3856,Numbers,7,5,210,15
3857,Numbers,7,6,211,15
3858,Numbers,7,7,212,15
3859,Numbers,7,8,213,15
3860,Numbers,7,9,214,15
3861,Numbers,7,10,215,15
3862,Numbers,7,11,216,15
3863,Numbers,7,12,217,15
3864,Numbers,7,13,218,15
3865,Numbers,7,14,219,15
3866,Numbers,7,15,220,15
3867,Numbers,7,16,221,15
3868,Numbers,7,17,222,15
3869,Numbers,7,18,223,15
3870,Numbers,7,19,224,15
3871,Numbers,7,20,225,15
3872,Numbers,7,21,226,15
3873,Numbers,7,22,227,15
3874,Numbers,7,23,228,15
3875,Numbers,7,24,229,15
3876,Numbers,7,25,230,15
3877,Numbers,7,26,231,15
3878,Numbers,7,27,232,15
3879,Numbers,7,28,233,15
3880,Numbers,7,29,234,15
3881,Numbers,7,30,235,15
3882,Numbers,7,31,236,15
3883,Numbers,7,32,237,15
3884,Numbers,7,33,238,15
3885,Numbers,7,34,239,15
3886,Numbers,7,35,240,15
3887,Numbers,7,36,241,15
3888,Numbers,7,37,242,15
3889,Numbers,7,38,0,16
3890,Numbers,7,39,1,16
3891,Numbers,7,40,2,16
3892,Numbers,7,41,3,16
3893,Numbers,7,42,4,16
3894,Numbers,7,43,5,16
3895,Numbers,7,44,6,16
3896,Numbers,7,45,7,16
3897,Numbers,7,46,8,16
3898,Numbers,7,47,9,16
3899,Numbers,7,48,10,16
3900,Numbers,7,49,11,16
3901,Numbers,7,50,12,16
3902,Numbers,7,51,13,16
3903,Numbers,7,52,14,16
3904,Numbers,7,53,15,16
3905,Numbers,7,54,16,16
3906,Numbers,7,55,17,16
3907,Numbers,7,56,18,16
3908,Numbers,7,57,19,16
3909,Numbers,7,58,20,16
3910,Numbers,7,59,21,16
3911,Numbers,7,60,22,16
3912,Numbers,7,61,23,16
3913,Numbers,7,62,24,16
3914,Numbers,7,63,25,16
3915,Numbers,7,64,26,16
3916,Numbers,7,65,27,16
3917,Numbers,7,66,28,16
3918,Numbers,7,67,29,16
3919,Numbers,7,68,30,16
3920,Numbers,7,69,31,16
3921,Numbers,7,70,32,16
3922,Numbers,7,71,33,16
3923,Numbers,7,72,34,16
3924,Numbers,7,73,35,16
3925,Numbers,7,74,36,16
3926,Numbers,7,75,37,16
3927,Numbers,7,76,38,16
3928,Numbers,7,77,39,16
3929,Numbers,7,78,40,16
3930,Numbers,7,79,41,16
3931,Numbers,7,80,42,16
3932,Numbers,7,81,43,16
3933,Numbers,7,82,44,16
3934,Numbers,7,83,45,16
3935,Numbers,7,84,46,16
3936,Numbers,7,85,47,16
3937,Numbers,7,86,48,16
3938,Numbers,7,87,49,16
3939,Numbers,7,88,50,16
3940,Numbers,7,89,51,16
3941,Numbers,8,1,52,16
3942,Numbers,8,2,53,16
3943,Numbers,8,3,54,16
3944,Numbers,8,4,55,16
3945,Numbers,8,5,56,16
3946,Numbers,8,6,57,16
3947,Numbers,8,7,58,16
3948,Numbers,8,8,59,16
3949,Numbers,8,9,60,16
3950,Numbers,8,10,61,16
3951,Numbers,8,11,62,16
3952,Numbers,8,12,63,16
3953,Numbers,8,13,64,16
3954,Numbers,8,14,65,16
3955,Numbers,8,15,66,16
3956,Numbers,8,16,67,16
3957,Numbers,8,17,68,16
3958,Numbers,8,18,69,16
3959,Numbers,8,19,70,16
3960,Numbers,8,20,71,16
3961,Numbers,8,21,72,16
3962,Numbers,8,22,73,16
3963,Numbers,8,23,74,16
3964,Numbers,8,24,75,16
3965,Numbers,8,25,76,16
3966,Numbers,8,26,77,16
3967,Numbers,9,1,78,16
3968,Numbers,9,2,79,16
3969,Numbers,9,3,80,16
3970,Numbers,9,4,81,16
3971,Numbers,9,5,82,16
3972,Numbers,9,6,83,16
3973,Numbers,9,7,84,16
3974,Numbers,9,8,85,16
3975,Numbers,9,9,86,16
3976,Numbers,9,10,87,16
3977,Numbers,9,11,88,16
3978,Numbers,9,12,89,16
3979,Numbers,9,13,90,16
3980,Numbers,9,14,91,16
3981,Numbers,9,15,92,16
3982,Numbers,9,16,93,16
3983,Numbers,9,17,94,16
3984,Numbers,9,18,95,16
3985,Numbers,9,19,96,16
3986,Numbers,9,20,97,16
3987,Numbers,9,21,98,16
3988,Numbers,9,22,99,16
3989,Numbers,9,23,100,16
3990,Numbers,10,1,101,16
3991,Numbers,10,2,102,16
3992,Numbers,10,3,103,16
3993,Numbers,10,4,104,16
3994,Numbers,10,5,105,16
3995,Numbers,10,6,106,16
3996,Numbers,10,7,107,16
3997,Numbers,10,8,108,16
3998,Numbers,10,9,109,16
3999,Numbers,10,10,110,16
4000,Numbers,10,11,111,16
4001,Numbers,10,12,112,16
4002,Numbers,10,13,113,16
4003,Numbers,10,14,114,16
4004,Numbers,10,15,115,16
4005,Numbers,10,16,116,16
4006,Numbers,10,17,117,16
4007,Numbers,10,18,118,16
4008,Numbers,10,19,119,16
4009,Numbers,10,20,120,16
4010,Numbers,10,21,121,16
4011,Numbers,10,22,122,16
4012,Numbers,10,23,123,16
4013,Numbers,10,24,124,16
4014,Numbers,10,25,125,16
4015,Numbers,10,26,126,16
4016,Numbers,10,27,127,16
4017,Numbers,10,28,128,16
4018,Numbers,10,29,129,16
4019,Numbers,10,30,130,16
4020,Numbers,10,31,131,16
4021,Numbers,10,32,132,16
4022,Numbers,10,33,133,16
4023,Numbers,10,34,134,16
4024,Numbers,10,35,135,16
4025,Numbers,10,36,136,16
4026,Numbers,11,1,137,16
4027,Numbers,11,2,138,16
4028,Numbers,11,3,139,16
4029,Numbers,11,4,140,16
4030,Numbers,11,5,141,16
4031,Numbers,11,6,142,16
4032,Numbers,11,7,143,16
4033,Numbers,11,8,144,16
4034,Numbers,11,9,145,16
4035,Numbers,11,10,146,16
4036,Numbers,11,11,147,16
4037,Numbers,11,12,148,16
4038,Numbers,11,13,149,16
4039,Numbers,11,14,150,16
4040,Numbers,11,15,151,16
4041,Numbers,11,16,152,16
4042,Numbers,11,17,153,16
4043,Numbers,11,18,154,16
4044,Numbers,11,19,155,16
4045,Numbers,11,20,156,16
4046,Numbers,11,21,157,16
4047,Numbers,11,22,158,16
4048,Numbers,11,23,159,16
4049,Numbers,11,24,160,16
4050,Numbers,11,25,161,16
4051,Numbers,11,26,162,16
4052,Numbers,11,27,163,16
4053,Numbers,11,28,164,16
4054,Numbers,11,29,165,16
4055,Numbers,11,30,166,16
4056,Numbers,11,31,167,16
4057,Numbers,11,32,168,16
4058,Numbers,11,33,169,16
4059,Numbers,11,34,170,16
4060,Numbers,11,35,171,16
4061,Numbers,12,1,172,16
4062,Numbers,12,2,173,16
4063,Numbers,12,3,174,16
4064,Numbers,12,4,175,16
4065,Numbers,12,5,176,16
4066,Numbers,12,6,177,16
4067,Numbers,12,7,178,16
4068,Numbers,12,8,179,16
4069,Numbers,12,9,180,16
4070,Numbers,12,10,181,16
4071,Numbers,12,11,182,16
4072,Numbers,12,12,183,16
4073,Numbers,12,13,184,16
4074,Numbers,12,14,185,16
4075,Numbers,12,15,186,16
4076,Numbers,12,16,187,16
4077,Numbers,13,1,188,16
4078,Numbers,13,2,189,16
4079,Numbers,13,3,190,16
4080,Numbers,13,4,191,16
4081,Numbers,13,5,192,16
4082,Numbers,13,6,193,16
4083,Numbers,13,7,194,16
4084,Numbers,13,8,195,16
4085,Numbers,13,9,196,16
4086,Numbers,13,10,197,16
4087,Numbers,13,11,198,16
4088,Numbers,13,12,199,16
4089,Numbers,13,13,200,16
4090,Numbers,13,14,201,16
4091,Numbers,13,15,202,16
4092,Numbers,13,16,203,16
4093,Numbers,13,17,204,16
4094,Numbers,13,18,205,16
4095,Numbers,13,19,206,16
4096,Numbers,13,20,207,16
4097,Numbers,13,21,208,16
4098,Numbers,13,22,209,16
4099,Numbers,13,23,210,16
4100,Numbers,13,24,211,16
4101,Numbers,13,25,212,16
4102,Numbers,13,26,213,16
4103,Numbers,13,27,214,16
4104,Numbers,13,28,215,16
4105,Numbers,13,29,216,16
4106,Numbers,13,30,217,16
4107,Numbers,13,31,218,16
4108,Numbers,13,32,219,16
4109,Numbers,13,33,220,16
4110,Numbers,14,1,221,16
4111,Numbers,14,2,222,16
4112,Numbers,14,3,223,16
4113,Numbers,14,4,224,16
4114,Numbers,14,5,225,16
4115,Numbers,14,6,226,16
4116,Numbers,14,7,227,16
4117,Numbers,14,8,228,16
4118,Numbers,14,9,229,16
4119,Numbers,14,10,230,16
4120,Numbers,14,11,231,16
4121,Numbers,14,12,232,16
4122,Numbers,14,13,233,16
4123,Numbers,14,14,234,16
4124,Numbers,14,15,235,16
4125,Numbers,14,16,236,16
4126,Numbers,14,17,237,16
4127,Numbers,14,18,238,16
4128,Numbers,14,19,239,16
4129,Numbers,14,20,240,16
4130,Numbers,14,21,241,16
4131,Numbers,14,22,242,16
4132,Numbers,14,23,0,17
4133,Numbers,14,24,1,17
4134,Numbers,14,25,2,17
4135,Numbers,14,26,3,17
4136,Numbers,14,27,4,17
4137,Numbers,14,28,5,17
4138,Numbers,14,29,6,17
4139,Numbers,14,30,7,17
4140,Numbers,14,31,8,17
4141,Numbers,14,32,9,17
4142,Numbers,14,33,10,17
4143,Numbers,14,34,11,17
4144,Numbers,14,35,12,17
4145,Numbers,14,36,13,17
4146,Numbers,14,37,14,17
4147,Numbers,14,38,15,17
4148,Numbers,14,39,16,17
4149,Numbers,14,40,17,17
4150,Numbers,14,41,18,17
4151,Numbers,14,42,19,17
4152,Numbers,14,43,20,17
4153,Numbers,14,44,21,17
4154,Numbers,14,45,22,17
4155,Numbers,15,1,23,17
4156,Numbers,15,2,24,17
4157,Numbers,15,3,25,17
4158,Numbers,15,4,26,17
4159,Numbers,15,5,27,17
4160,Numbers,15,6,28,17
4161,Numbers,15,7,29,17
4162,Numbers,15,8,30,17
4163,Numbers,15,9,31,17
4164,Numbers,15,10,32,17
4165,Numbers,15,11,33,17
4166,Numbers,15,12,34,17
4167,Numbers,15,13,35,17
4168,Numbers,15,14,36,17
4169,Numbers,15,15,37,17
4170,Numbers,15,16,38,17
4171,Numbers,15,17,39,17
4172,Numbers,15,18,40,17
4173,Numbers,15,19,41,17
4174,Numbers,15,20,42,17
4175,Numbers,15,21,43,17
4176,Numbers,15,22,44,17
4177,Numbers,15,23,45,17
4178,Numbers,15,24,46,17
4179,Numbers,15,25,47,17
4180,Numbers,15,26,48,17
4181,Numbers,15,27,49,17
4182,Numbers,15,28,50,17
4183,Numbers,15,29,51,17
4184,Numbers,15,30,52,17
4185,Numbers,15,31,53,17
4186,Numbers,15,32,54,17
4187,Numbers,15,33,55,17
4188,Numbers,15,34,56,17
4189,Numbers,15,35,57,17
4190,Numbers,15,36,58,17
4191,Numbers,15,37,59,17
4192,Numbers,15,38,60,17
4193,Numbers,15,39,61,17
4194,Numbers,15,40,62,17
4195,Numbers,15,41,63,17
4196,Numbers,16,1,64,17
4197,Numbers,16,2,65,17
4198,Numbers,16,3,66,17
4199,Numbers,16,4,67,17
4200,Numbers,16,5,68,17
4201,Numbers,16,6,69,17
4202,Numbers,16,7,70,17
4203,Numbers,16,8,71,17
4204,Numbers,16,9,72,17
4205,Numbers,16,10,73,17
4206,Numbers,16,11,74,17
4207,Numbers,16,12,75,17
4208,Numbers,16,13,76,17
4209,Numbers,16,14,77,17
4210,Numbers,16,15,78,17
4211,Numbers,16,16,79,17
4212,Numbers,16,17,80,17
4213,Numbers,16,18,81,17
4214,Numbers,16,19,82,17
4215,Numbers,16,20,83,17
4216,Numbers,16,21,84,17
4217,Numbers,16,22,85,17
4218,Numbers,16,23,86,17
4219,Numbers,16,24,87,17
4220,Numbers,16,25,88,17
4221,Numbers,16,26,89,17
4222,Numbers,16,27,90,17
4223,Numbers,16,28,91,17
4224,Numbers,16,29,92,17
4225,Numbers,16,30,93,17
4226,Numbers,16,31,94,17
4227,Numbers,16,32,95,17
4228,Numbers,16,33,96,17
4229,Numbers,16,34,97,17
4230,Numbers,16,35,98,17
4231,Numbers,16,36,99,17
4232,Numbers,16,37,100,17
4233,Numbers,16,38,101,17
4234,Numbers,16,39,102,17
4235,Numbers,16,40,103,17
4236,Numbers,16,41,104,17
4237,Numbers,16,42,105,17
4238,Numbers,16,43,106,17
4239,Numbers,16,44,107,17
4240,Numbers,16,45,108,17
4241,Numbers,16,46,109,17
4242,Numbers,16,47,110,17
4243,Numbers,16,48,111,17
4244,Numbers,16,49,112,17
4245,Numbers,16,50,113,17
4246,Numbers,17,1,114,17
4247,Numbers,17,2,115,17
4248,Numbers,17,3,116,17
4249,Numbers,17,4,117,17
4250,Numbers,17,5,118,17
4251,Numbers,17,6,119,17
4252,Numbers,17,7,120,17
4253,Numbers,17,8,121,17
4254,Numbers,17,9,122,17
4255,Numbers,17,10,123,17
4256,Numbers,17,11,124,17
4257,Numbers,17,12,125,17
4258,Numbers,17,13,126,17
4259,Numbers,18,1,127,17
4260,Numbers,18,2,128,17
4261,Numbers,18,3,129,17
4262,Numbers,18,4,130,17
4263,Numbers,18,5,131,17
4264,Numbers,18,6,132,17
4265,Numbers,18,7,133,17
4266,Numbers,18,8,134,17
4267,Numbers,18,9,135,17
4268,Numbers,18,10,136,17
4269,Numbers,18,11,137,17
4270,Numbers,18,12,138,17
4271,Numbers,18,13,139,17
4272,Numbers,18,14,140,17
4273,Numbers,18,15,141,17
4274,Numbers,18,16,142,17
4275,Numbers,18,17,143,17
4276,Numbers,18,18,144,17
4277,Numbers,18,19,145,17
4278,Numbers,18,20,146,17
4279,Numbers,18,21,147,17
4280,Numbers,18,22,148,17
4281,Numbers,18,23,149,17
4282,Numbers,18,24,150,17
4283,Numbers,18,25,151,17
4284,Numbers,18,26,152,17
4285,Numbers,18,27,153,17
4286,Numbers,18,28,154,17
4287,Numbers,18,29,155,17
4288,Numbers,18,30,156,17
4289,Numbers,18,31,157,17
4290,Numbers,18,32,158,17
4291,Numbers,19,1,159,17
4292,Numbers,19,2,160,17
4293,Numbers,19,3,161,17
4294,Numbers,19,4,162,17
4295,Numbers,19,5,163,17
4296,Numbers,19,6,164,17
4297,Numbers,19,7,165,17
4298,Numbers,19,8,166,17
4299,Numbers,19,9,167,17
4300,Numbers,19,10,168,17
4301,Numbers,19,11,169,17
4302,Numbers,19,12,170,17
4303,Numbers,19,13,171,17
4304,Numbers,19,14,172,17
4305,Numbers,19,15,173,17
4306,Numbers,19,16,174,17
4307,Numbers,19,17,175,17
4308,Numbers,19,18,176,17
4309,Numbers,19,19,177,17
4310,Numbers,19,20,178,17
4311,Numbers,19,21,179,17
4312,Numbers,19,22,180,17
4313,Numbers,20,1,181,17
4314,Numbers,20,2,182,17
4315,Numbers,20,3,183,17
4316,Numbers,20,4,184,17
4317,Numbers,20,5,185,17
4318,Numbers,20,6,186,17
4319,Numbers,20,7,187,17
4320,Numbers,20,8,188,17
4321,Numbers,20,9,189,17
4322,Numbers,20,10,190,17
4323,Numbers,20,11,191,17
4324,Numbers,20,12,192,17
4325,Numbers,20,13,193,17
4326,Numbers,20,14,194,17
4327,Numbers,20,15,195,17
4328,Numbers,20,16,196,17
4329,Numbers,20,17,197,17
4330,Numbers,20,18,198,17
4331,Numbers,20,19,199,17
4332,Numbers,20,20,200,17
4333,Numbers,20,21,201,17
4334,Numbers,20,22,202,17
4335,Numbers,20,23,203,17
4336,Numbers,20,24,204,17
4337,Numbers,20,25,205,17
4338,Numbers,20,26,206,17
4339,Numbers,20,27,207,17
4340,Numbers,20,28,208,17
4341,Numbers,20,29,209,17
4342,Numbers,21,1,210,17
4343,Numbers,21,2,211,17
4344,Numbers,21,3,212,17
4345,Numbers,21,4,213,17
4346,Numbers,21,5,214,17
4347,Numbers,21,6,215,17
4348,Numbers,21,7,216,17
4349,Numbers,21,8,217,17
4350,Numbers,21,9,218,17
4351,Numbers,21,10,219,17
4352,Numbers,21,11,220,17
4353,Numbers,21,12,221,17
4354,Numbers,21,13,222,17
4355,Numbers,21,14,223,17
4356,Numbers,21,15,224,17
4357,Numbers,21,16,225,17
4358,Numbers,21,17,226,17
4359,Numbers,21,18,227,17
4360,Numbers,21,19,228,17
4361,Numbers,21,20,229,17
4362,Numbers,21,21,230,17
4363,Numbers,21,22,231,17
4364,Numbers,21,23,232,17
4365,Numbers,21,24,233,17
4366,Numbers,21,25,234,17
4367,Numbers,21,26,235,17
4368,Numbers,21,27,236,17
4369,Numbers,21,28,237,17
4370,Numbers,21,29,238,17
4371,Numbers,21,30,239,17
4372,Numbers,21,31,240,17
4373,Numbers,21,32,241,17
4374,Numbers,21,33,242,17
4375,Numbers,21,34,0,18
4376,Numbers,21,35,1,18
4377,Numbers,22,1,2,18
4378,Numbers,22,2,3,18
4379,Numbers,22,3,4,18
4380,Numbers,22,4,5,18
4381,Numbers,22,5,6,18
4382,Numbers,22,6,7,18
4383,Numbers,22,7,8,18
4384,Numbers,22,8,9,18
4385,Numbers,22,9,10,18
4386,Numbers,22,10,11,18
4387,Numbers,22,11,12,18
4388,Numbers,22,12,13,18
4389,Numbers,22,13,14,18
4390,Numbers,22,14,15,18
4391,Numbers,22,15,16,18
4392,Numbers,22,16,17,18
4393,Numbers,22,17,18,18
4394,Numbers,22,18,19,18
4395,Numbers,22,19,20,18
4396,Numbers,22,20,21,18
4397,Numbers,22,21,22,18
4398,Numbers,22,22,23,18
4399,Numbers,22,23,24,18
4400,Numbers,22,24,25,18
4401,Numbers,22,25,26,18
4402,Numbers,22,26,27,18
4403,Numbers,22,27,28,18
4404,Numbers,22,28,29,18
4405,Numbers,22,29,30,18
4406,Numbers,22,30,31,18
4407,Numbers,22,31,32,18
4408,Numbers,22,32,33,18
4409,Numbers,22,33,34,18
4410,Numbers,22,34,35,18
4411,Numbers,22,35,36,18
4412,Numbers,22,36,37,18
4413,Numbers,22,37,38,18
4414,Numbers,22,38,39,18
4415,Numbers,22,39,40,18
4416,Numbers,22,40,41,18
4417,Numbers,22,41,42,18
4418,Numbers,23,1,43,18
4419,Numbers,23,2,44,18
4420,Numbers,23,3,45,18
4421,Numbers,23,4,46,18
4422,Numbers,23,5,47,18
4423,Numbers,23,6,48,18
4424,Numbers,23,7,49,18
4425,Numbers,23,8,50,18
4426,Numbers,23,9,51,18
4427,Numbers,23,10,52,18
4428,Numbers,23,11,53,18
4429,Numbers,23,12,54,18
4430,Numbers,23,13,55,18
4431,Numbers,23,14,56,18
4432,Numbers,23,15,57,18
4433,Numbers,23,16,58,18
4434,Numbers,23,17,59,18
4435,Numbers,23,18,60,18
4436,Numbers,23,19,61,18
4437,Numbers,23,20,62,18
4438,Numbers,23,21,63,18
4439,Numbers,23,22,64,18
4440,Numbers,23,23,65,18
4441,Numbers,23,24,66,18
4442,Numbers,23,25,67,18
4443,Numbers,23,26,68,18
4444,Numbers,23,27,69,18
4445,Numbers,23,28,70,18
4446,Numbers,23,29,71,18
4447,Numbers,23,30,72,18
4448,Numbers,24,1,73,18
4449,Numbers,24,2,74,18
4450,Numbers,24,3,75,18
4451,Numbers,24,4,76,18
4452,Numbers,24,5,77,18
4453,Numbers,24,6,78,18
4454,Numbers,24,7,79,18
4455,Numbers,24,8,80,18
4456,Numbers,24,9,81,18
4457,Numbers,24,10,82,18
4458,Numbers,24,11,83,18
4459,Numbers,24,12,84,18
4460,Numbers,24,13,85,18
4461,Numbers,24,14,86,18
4462,Numbers,24,15,87,18
4463,Numbers,24,16,88,18
4464,Numbers,24,17,89,18
4465,Numbers,24,18,90,18
4466,Numbers,24,19,91,18
4467,Numbers,24,20,92,18
4468,Numbers,24,21,93,18
4469,Numbers,24,22,94,18
4470,Numbers,24,23,95,18
4471,Numbers,24,24,96,18
4472,Numbers,24,25,97,18
4473,Numbers,25,1,98,18
4474,Numbers,25,2,99,18
4475,Numbers,25,3,100,18
4476,Numbers,25,4,101,18
4477,Numbers,25,5,102,18
4478,Numbers,25,6,103,18
4479,Numbers,25,7,104,18
4480,Numbers,25,8,105,18
4481,Numbers,25,9,106,18
4482,Numbers,25,10,107,18
4483,Numbers,25,11,108,18
4484,Numbers,25,12,109,18
4485,Numbers,25,13,110,18
4486,Numbers,25,14,111,18
4487,Numbers,25,15,112,18
4488,Numbers,25,16,113,18
4489,Numbers,25,17,114,18
4490,Numbers,25,18,115,18
4491,Numbers,26,1,116,18
4492,Numbers,26,2,117,18
4493,Numbers,26,3,118,18
4494,Numbers,26,4,119,18
4495,Numbers,26,5,120,18
4496,Numbers,26,6,121,18
4497,Numbers,26,7,122,18
4498,Numbers,26,8,123,18
4499,Numbers,26,9,124,18
4500,Numbers,26,10,125,18
4501,Numbers,26,11,126,18
4502,Numbers,26,12,127,18
4503,Numbers,26,13,128,18
4504,Numbers,26,14,129,18
4505,Numbers,26,15,130,18
